progress;finished;duration;experience;oss_experience;repo_name;PR_amount;role;role_text;job;is_daily_job;testing;test_kind;test_kind_text;test_coverage_kind;test_coverage_kind_text;code_coverage_aware;code_coverage_amount;code_coverage_location;test_tooling;PR_comments;PR_comments_kind;PR_comments_count_tests;PR_comments_count_code_quality;PR_comments_count_defect;PR_comments_kind_other;reviewers;CR_checklist;CR_checklist_location;PR_checks;PR_checks_type;PR_checks_type_other;how_CR_helps;use_asats;asats_name;gha_or_apps;gha_type;which_app;CI_workflows;CI_configuration;CI_when_how_check;CI_situation;any_bots;which_bots;newcomer_guidelines;building_guidelines;quote_consent;archive_consent;job_academia;job_industry;job_oss;job_other;test_kind_unit;test_kind_integration;test_kind_validation;test_kind_system;test_kind_other;tc_kind_line;tc_kind_branch;tc_kind_mutation;tc_kind_other
100.0;TRUE;1177;10 years and more;1 to 3 years ago;pkp/pkp-lib;50 to 100;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Open Source Software;Yes;Yes;Unit testing,Integration testing,Validation testing;;Statement/Line coverage,Branch coverage;;Yes, I know. (Please specify in the text box below);more than 50%;;PHPUnit, Cypress;;Tests,Code quality or maintainability defects,Functional defects;;;;;2;Yes (Please provide a link to it in the text box below):;;I'm not aware of it.;;;To make the implementation better and more mature;Yes;;No.;;;No we don't configure our CI workflows on GitHub.;;;;No.;;https://docs.pkp.sfu.ca/contributing/en/;https://docs.pkp.sfu.ca/contributing/en/;Yes;Yes;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
100.0;TRUE;498;10 years and more;3 to 6 years ago;btcpayserver/btcpayserver;Less than 10;Source code contributor;;Industry;No;Yes;Unit testing,Integration testing;;Other (Please specify in the text box below);none;No, this information is not on the GitHub page of the project.;;;xUnit;>10;Code quality or maintainability defects,Other (Please specify the subject and number of comments in the text box below);;;;Documentation;2;No.;;Yes;Build checks,Test results;;I get feedback on the code;No.;;Yes, only GitHub Actions.;CircleCI Checks;;Yes.;;;;No.;;Not that I know of;No;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
100.0;TRUE;75056;3 to 6 years;3 to 6 years ago;openedx/edx-platform;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);Maintainer;Industry,Open Source Software;Yes;Yes;Unit testing,Integration testing,Other (Please specify in the text box below);End to End Testing;Statement/Line coverage,Branch coverage,Mutation score;;Yes, I know. (Please specify in the text box below);92%;;GitHub Actions + Jenkins;10;Code quality or maintainability defects,Other (Please specify the subject and number of comments in the text box below);;5;;Solution Discussion 5;2;Yes (Please provide a link to it in the text box below):;https://github.com/openedx/edx-platform#how-to-contribute;Yes;Code quality warnings,Code coverage reports,Build checks,Test results;;;Yes;;Yes, only GitHub Actions.;checkout repo, setup python, setup Node etc;;Yes.;By writing custom yaml files for the required checks in individual repos or by creating composite/reusable actions to be used by all repos in CI;CI checks are triggered on each pull request so the results are verified before merging every pull request.;Our CI workflows include static quality checking tools like pylint which helps identify latest quality standards violations and the the CI workflows reponsible for running the tests help us in avoiding merging anything which could cause any issues on production.;Yes.;dependabot, custom bots written by our developers;https://github.com/openedx/edx-platform#how-to-contribute;https://github.com/openedx/edx-platform#how-to-contribute;Yes;Yes;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE
100.0;TRUE;510;10 years and more;10 years ago or more;ledger/ledger;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);release manager;Open Source Software;No;Yes;Unit testing,Integration testing;;;;No, this information is not on the GitHub page of the project.;;;;0;;;;;;1;Not aware of it.;;;;;improve code. verify change makes sense. consider possible breakage;No.;;Yes, only GitHub Actions.;CI, build code, run test suite;;Yes.;GitHub Actions;many times;;No.;;;;Yes;Yes;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;665;10 years and more;10 years ago or more;lightdock/lightdock;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);Project owner;Industry;Yes;Yes;Unit testing,Integration testing,Validation testing;;Statement/Line coverage;;Yes, I know. (Please specify in the text box below);95%;;nosetests, Travis, GitHub actions, codecov;0;;;;;;0;No.;;No.;;;Increasing overall code quality, defining better corner cases, confidence in team;No.;;Yes, only GitHub Actions.;Travis CI/CD;;Yes.;We use custom GitHub scripts;Every push/pull request on any branch;Automatic tests detected issues in different platform configured at the CI level.;No.;;No.;No.;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;606;7 to 10 years;7 to 10 years ago;sublimehq/Packages;10 to 50;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);Tech lead;Industry,Open Source Software;No;Yes;Unit testing,Validation testing;;;;No, this information is not on the GitHub page of the project.;;;Custom;;;;;;;2;No.;;No.;;;By having more eyes on the changes, differing perspectives are important.;No.;;Yes, only GitHub Actions.;Custom Linux action;;Yes.;By editing a file.;As part of Pull Requests;All the time. It uncovers failed tests.;No.;;https://github.com/sublimehq/Packages#pull-requests;https://github.com/sublimehq/Packages#installation;Yes;Yes;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;421;10 years and more;10 years ago or more;alicebob/miniredis;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Other;No;Yes;Unit testing,Integration testing;;;;No, this information is not on the GitHub page of the project.;;;go's default unittest library;5;Tests,Functional defects;3;;2;;1;No.;;Yes;Build checks,Test results;;;No.;;Yes, only GitHub Actions.;test run;;Yes.;Don't understand the question. There's files in .github/...;on their website;;No.;;no, but I generally suggest in issues to try a PR, and mention that it doens't have to be perfect.;;Yes;Yes;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;447;7 to 10 years;3 to 6 years ago;bcgsc/btllib;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Academia;Yes;Yes;Unit testing;;;;No, this information is not on the GitHub page of the project.;;;;3;Code quality or maintainability defects;;Documentation and preventing repetitive code;;;2;Yes (Please provide a link to it in the text box below):;https://github.com/bcgsc/btllib/blob/master/README.md;Yes;Code quality warnings,Build checks,Test results;;;No.;;Yes, only GitHub Actions.;;;Yes.;Using an Azure Pipelines configuration;After each push, on Azure Pipelines;;No.;;https://github.com/bcgsc/btllib/blob/master/README.md;Available in the readme;Yes;Yes;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;1936;10 years and more;3 to 6 years ago;kubernetes/kubernetes;50 to 100;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);kubeadm and sig-node reviewer and some small package approver.;Industry,Open Source Software;Yes;Yes;Unit testing,Integration testing,Validation testing,System testing,Other (Please specify in the text box below);e2e testing;Statement/Line coverage,Branch coverage;;Yes, I know. (Please specify in the text box below);60%;;ginkgo;a lot, it depends on SIGs(kubernetes special interested group). Some sig are quite active and some are less active.;Tests,Code quality or maintainability defects,Functional defects,Other (Please specify the subject and number of comments in the text box below);;;;;More than 2;Yes (Please provide a link to it in the text box below):;https://www.kubernetes.dev/welcome/;No.;;;"1. weekly meeting
2. code reviewing
3. some sig has menter process for reviewers or approvers.";No.;;No.;;;Yes.;yes;e2e test;kubernetes: `make verify` helps.;Yes.;kubernetes bot;https://github.com/kubernetes/kubernetes/pull/115996#issuecomment-1441372575;https://www.kubernetes.dev/welcome/;Yes;Yes;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE
100.0;TRUE;741;7 to 10 years;1 to 3 years ago;spacedriveapp/spacedrive;10 to 50;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Open Source Software;Yes;No;;;;;;;;;2;Code quality or maintainability defects,Functional defects;;;;;2;Yes (Please provide a link to it in the text box below):;https://github.com/spacedriveapp/spacedrive/blob/main/CONTRIBUTING.md;Yes;Code quality warnings,Build checks,Test results;;It helps ensure that systems in our code are not misused, and that we are doing things efficiently.;Yes;;Yes, both.;actions-rs/clippy-check, custom actions;Fossa;Yes.;Editing yaml files;Before merging pull requests;I often make changes to our apps core and fix type errors that appear in our web app. CI automatically lets me know if I need to update our mobile app as well.;Yes.;Vercel, Linear;https://github.com/spacedriveapp/spacedrive/blob/main/CONTRIBUTING.md;Yes;Yes;Yes;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;89647;10 years and more;7 to 10 years ago;sinonjs/sinon;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Industry;No;Yes;Unit testing,Integration testing;;Statement/Line coverage;;Yes, I know. (Please specify in the text box below);96%;;mocha, puppeteer, mochify, saucelabs, rollup;2;Functional defects;;;;;1;Yes (Please provide a link to it in the text box below):;;Yes;Code quality warnings,Code coverage reports,Build checks,Test results;;Avoid introducing features (unwanted complexity), see duplicated efforts, deviances from existing standards, obvious bugs or omissions;No.;;Yes, both.;"actions/checkout@v3,
actions/setup-node@v3
actions/setup-node@v3";Codecov, RunKit Notebook, Stale, ;Yes.;code;runs on both PRs and the main develop. get failures per email. also visible as a tag on the readme if the build fails;they catch bugs in prs. helps several times.;Yes.;dependabot;https://github.com/sinonjs/sinon/blob/main/CONTRIBUTING.md;https://github.com/sinonjs/sinon/blob/main/CONTRIBUTING.md;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;465;10 years and more;3 to 6 years ago;catboost/catboost;More than 100;Source code contributor;;Industry;No;Yes;Unit testing;;Statement/Line coverage;;No, this information is not on the GitHub page of the project.;;;gtest, gmock, libfuzzing, pytest, self-implemented system for CI;;Code quality or maintainability defects;;;;;1;Yes (Please provide a link to it in the text box below):;;I'm not aware of it.;;;Better code design (ofter), finding code bugs (rare), performance improvements (rare);No.;;Yes, only GitHub Actions.;;;Yes.;;;;Yes.;dependabot;https://github.com/catboost/catboost/blob/master/CONTRIBUTING.md;Yes;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;2057;10 years and more;10 years ago or more;cakephp/cakephp;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);Co-Maintainer;Industry;No;Yes;Unit testing,Integration testing;;Statement/Line coverage,Branch coverage,Other (Please specify in the text box below);Class coverage;No, but I can find this information somewhere on project's GitHub. (Please specify in the text box below);;https://codecov.io/gh/cakephp/cakephp/branch/4.x;phpunit, codecov & GitHub Actions;3 received, 1 given;Tests,Code quality or maintainability defects;;;;;More than 2;No.;;Yes;Code coverage reports,Build checks,Test results;;Validate or scrutinize the idea, improve the quality of the contributed code, let us learn from each other, muliple points of view, etc.;Yes;;Yes, both.;"actions/checkout
actions/cache";Codecov;Yes.;Workflow file;During PR code reviews;It ensures all builds are run, the results from the test suite are available, code coverage analysed;Yes.;stale-bot;"https://github.com/cakephp/cakephp/blob/4.x/.github/CONTRIBUTING.md
https://book.cakephp.org/4/en/contributing.html";https://github.com/cakephp/cakephp/blob/4.x/README.md;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE
100.0;TRUE;878;1 to 3 years;3 to 6 years ago;;Less than 10;Source code contributor;;Open Source Software;Yes;I don't know.;;;;;;;;;;;;;;;More than 2;Yes (Please provide a link to it in the text box below):;;I'm not aware of it.;;;;I don't know.;;Yes, only GitHub Apps.;;;I don't know.;;;;No.;;;;Yes;Yes;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;450;10 years and more;10 years ago or more;;10 to 50;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Open Source Software;Yes;Yes;Unit testing,Validation testing;;;;No, this information is not on the GitHub page of the project.;;;Built-in testing library;~5;Functional defects,Other (Please specify the subject and number of comments in the text box below);;;;Several small nitpicks (e.g., typos in comments);1;No.;;Yes;Code quality warnings,Build checks,Test results;;This blog post has a great summary: https://buttondown.email/hillelwayne/archive/code-review-vs-code-proofreading/;No.;;Yes, both.;Test checks;Stalebot;Yes.;Source control in the .github directory;During the pull request process;Helped me catch failures in a test I didn't run;Yes.;Stalebot;Can't provide a link (for anonymity) but there are build instructions;Yes;Yes;Yes;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;464;10 years and more;10 years ago or more;;More than 100;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);I do not really understand those terms well enough to make an informed choice;Academia;No;Yes;Unit testing,Integration testing;;;;No, this information is not on the GitHub page of the project.;;;PyTest, Boost.Test;>30;Tests,Code quality or maintainability defects,Other (Please specify the subject and number of comments in the text box below);;;;Documentation;More than 2;No.;;Yes;Code quality warnings,Build checks,Test results;;;Yes;;Yes, only GitHub Actions.;;;Yes.;;;;No.;;;;No;No;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;663;10 years and more;10 years ago or more;EFForg/privacybadger;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Open Source Software;Yes;Yes;Unit testing,Integration testing,Validation testing,System testing;;;;No, this information is not on the GitHub page of the project.;;;Selenium, pytest, QUnit, Travis CI;;;;;;;1;Yes (Please provide a link to it in the text box below):;https://github.com/EFForg/privacybadger/blob/master/doc/develop.md#send-a-pull-request;Yes;Test results;;Reviewing code is how one begins to understand what is being contributed and how close it is to what needs to happen.;Yes;;Yes, only GitHub Apps.;;Travis CI;Yes.;On every commit;With every commit;"Automated static code analysis helps communicate style and code quality issues and sometimes bugs.

Functional tests reveal bugs.";No.;;"Yes, the CONTRIBUTING doc:

https://github.com/EFForg/privacybadger/blob/master/CONTRIBUTING.md";Yes;Yes;Yes;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
